Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
2021-02-03,6059.34716796875,6214.715044070513,6059.34716796875,6214.715044070513,67291000
2021-02-04,6085.98291015625,6214.716319634391,6068.226577814437,6143.690990267141,80950500
2021-02-05,6139.25048828125,6170.324062697713,6085.981503567313,6099.298749745797,51602000
2021-02-08,6143.6904296875,6263.545662058572,6108.17776824422,6259.106579378162,45604000
2021-02-09,6196.958984375,6241.349808045308,6174.763572539846,6214.715313843123,75574000
2021-02-10,6143.6904296875,6259.106579378162,6125.93409896586,6259.106579378162,44984500
2021-02-11,6108.17724609375,6201.397974413495,6072.6645876862285,6201.397974413495,36926000
2021-02-15,6037.15234375,6117.055830652574,5966.127022058824,6063.786839384191,83922000
2021-02-16,6161.44677734375,6165.88586003636,6063.786958106312,6108.177785032421,47221000
2021-02-17,6125.93310546875,6179.202088994565,6081.542285863904,6117.054941547781,66011500
2021-02-18,5979.44384765625,6125.93356330039,5979.44384765625,6081.542740377923,91204000
2021-02-19,6059.34716796875,6081.54257884043,6001.639099702381,6019.395428399725,70487500
2021-02-22,6028.2734375,6161.445899300442,6028.2734375,6125.933242820323,68913000
2021-02-23,6059.34716796875,6077.103496666094,6014.956346225389,6054.908085794414,58360000
2021-02-24,5970.56640625,6068.226228508364,5970.56640625,6059.348062848513,71869000
2021-02-25,5952.810546875,6010.518628239187,5930.615130965697,5983.884129148024,78688000
2021-02-26,5957.24853515625,6046.030182476015,5899.540464398403,5952.809452790262,173631500
2021-03-01,6254.66748046875,6254.66748046875,6037.152429693045,6063.786925706397,205539000
2021-03-02,6228.0322265625,6356.765608294726,6214.714980176408,6321.252951265146,81446500
2021-03-03,6214.71533203125,6290.17973249163,6214.71533203125,6272.423402971541,84470000
2021-03-04,5966.126953125,6214.715576171875,5966.126953125,6130.373007638114,120802500
2021-03-05,6037.15234375,6148.129408892463,5966.127022058824,5966.127022058824,111871500
2021-03-08,5966.126953125,6170.32475062779,5966.126953125,6170.32475062779,90883000
2021-03-09,5864.0283203125,5961.688140938446,5859.5892375567755,5948.370892671272,135582000
2021-03-10,5952.810546875,5966.127796420582,5877.346132783371,5966.127796420582,50302000
2021-03-12,6006.0791015625,6108.178007206208,5961.688273021758,6103.738924352134,74328000
2021-03-15,5917.296875,6054.908430232558,5917.296875,6050.469347805702,57416000
2021-03-16,5881.7841796875,5957.2485804834905,5877.345097287736,5957.2485804834905,70755500
2021-03-17,5868.46630859375,5917.296209799901,5864.027226665918,5903.9789640164045,71474500
2021-03-18,5952.810546875,5966.127796420582,5868.46796641965,5877.346132783371,70067500
2021-03-19,6001.6396484375,6010.51781359791,5881.784418771958,6010.51781359791,125853000
2021-03-22,5877.34521484375,5930.614204706382,5868.467049866645,5895.101544797961,67523500
2021-03-23,5828.515625,5966.127189642041,5819.637459539223,5966.127189642041,127762500
2021-03-24,5717.53857421875,5815.19839458584,5699.782243242915,5784.12481537813,152050000
2021-03-25,5655.3916015625,5717.5387620192305,5619.878938444368,5682.0260989010985,119101500
2021-03-26,5695.34228515625,5721.976777526427,5593.243397737237,5655.390546600984,134467500
2021-03-29,5646.513671875,5784.125247211577,5646.513671875,5690.904502628735,113370500
2021-03-30,5677.5859375,5730.854922058248,5655.3905272673965,5655.3905272673965,83115500
2021-03-31,5517.77978515625,5677.5867620392955,5455.63262747951,5673.1476793481,223390500
2021-04-01,5526.65771484375,5566.609457360693,5464.510559817395,5517.7795498399855,112286000
2021-04-05,5464.51123046875,5584.366472729234,5464.51123046875,5548.853808355758,73311500
2021-04-06,5473.38916015625,5477.828243011202,5397.92475162206,5446.754663026536,80215000
2021-04-07,5548.853515625,5571.048929687499,5446.7546109375,5464.5109421874995,107908000
2021-04-08,5523.10595703125,5595.12689860623,5514.103339334378,5581.622972060921,123697500
2021-04-09,5581.6220703125,5689.653465221774,5532.107680979083,5685.152157100554,116961000
2021-04-12,5460.08740234375,5667.147600618946,5455.586093685593,5667.147600618946,110411500
2021-04-13,5401.5693359375,5455.585029296875,5383.5641048177085,5446.582413736979,119211500
2021-04-14,5676.14990234375,5676.14990234375,5455.585790357356,5496.097566028326,135519500
2021-04-15,5653.6435546875,5680.651406063395,5563.6173834345145,5676.150097500747,102686500
2021-04-16,5649.1416015625,5734.6664544945215,5595.125904973855,5734.6664544945215,79293500
2021-04-19,5644.64111328125,5653.643730686802,5608.630643659041,5649.1424219840255,47095000
2021-04-20,5613.13232421875,5626.636251221682,5568.119234208976,5581.623161211908,72721000
2021-04-21,5550.11328125,5604.128982284064,5550.11328125,5581.622440186537,68397000
2021-04-22,5595.12646484375,5649.142166837415,5563.617305347446,5581.622539345334,63758000
2021-04-23,5752.671875,5757.173183196401,5604.128704518779,5653.643094679186,108498500
2021-04-26,5658.14501953125,5761.675119331742,5653.6437108442715,5757.173810644764,108742000
2021-04-27,5766.17626953125,5793.184120910787,5721.163183898688,5734.667109588456,132650000
2021-04-28,5689.6533203125,5766.175556424298,5685.152012305924,5761.674248417721,87660000
2021-04-29,5770.67724609375,5815.6903291366025,5725.664163050897,5815.6903291366025,57355000
2021-04-30,5766.17626953125,5806.688046600556,5743.669726714968,5806.688046600556,65829500
2021-05-03,5752.671875,5833.695422535211,5712.1601012323945,5833.695422535211,42065500
2021-05-04,5761.6748046875,5788.682655334473,5707.659103393555,5716.661720275879,50123500
2021-05-05,5784.181640625,5788.682949294747,5761.675097276265,5779.680331955253,51685000
2021-05-06,5784.181640625,5806.688183973735,5761.675097276265,5761.675097276265,38115500
2021-05-07,5761.6748046875,5815.690505981445,5748.170879364014,5815.690505981445,48864000
2021-05-10,5779.68017578125,5779.68017578125,5757.173633040669,5761.674941588785,68180500
2021-05-11,5833.69677734375,5833.69677734375,5676.150953881534,5761.675829475308,70680000
2021-05-17,5851.70068359375,5851.70068359375,5739.1679781400235,5851.70068359375,129058500
2021-05-18,5752.671875,5811.1888815532075,5730.165334017996,5761.6744913928005,73563000
2021-05-19,5712.1611328125,5761.675531914893,5703.158514793883,5743.67029587766,64912500
2021-05-20,5743.669921875,5793.184317753233,5716.662069577782,5752.672539307406,64950000
2021-05-21,5725.66455078125,5806.6881057451355,5635.638378599155,5806.6881057451355,92620000
2021-05-24,5694.1552734375,5743.669667119565,5662.64611382164,5721.163124536808,59210000
2021-05-25,5721.16357421875,5797.6858250147525,5671.649176644866,5671.649176644866,87470000
2021-05-27,5644.64111328125,5833.696078797847,5644.64111328125,5797.685609175637,537971500
2021-05-28,5707.65966796875,5734.667521287214,5698.657050195929,5698.657050195929,102108500
2021-05-31,5739.16796875,5752.671893382353,5694.154886642157,5725.664044117647,101442000
2021-06-02,5820.19189453125,5865.204979562428,5779.680118003191,5851.701054053075,141732500
2021-06-03,5941.72705078125,5941.72705078125,5788.682566139914,5847.199574973366,133810500
2021-06-04,5923.72216796875,5959.732637074943,5851.701229756364,5959.732637074943,62108500
2021-06-07,5878.70947265625,5914.719944157972,5788.683293901942,5905.717326282542,62576000
2021-06-08,5788.68359375,5919.221559705482,5788.68359375,5919.221559705482,64348000
2021-06-09,5878.70947265625,5883.210781593965,5725.664968773928,5725.664968773928,77198000
2021-06-10,5959.73193359375,5959.73193359375,5842.697922813208,5901.214928203479,73262500
2021-06-11,5824.69287109375,5923.721652518837,5815.69025460056,5914.719036025647,72780500
2021-06-14,5770.67724609375,5869.706028788027,5761.674629485179,5869.706028788027,61478500
2021-06-15,5824.69287109375,5824.69287109375,5766.175863888017,5802.186329860776,87799000
2021-06-16,5748.1708984375,5793.183982998483,5725.664356157009,5779.6800576301885,48984000
2021-06-17,5698.6572265625,5752.672934871149,5649.142827279571,5752.672934871149,68448500
2021-06-18,5694.1552734375,5712.160507503705,5653.643496788537,5671.648730854743,118043000
2021-06-21,5626.63623046875,5671.6493203125,5590.62575859375,5671.6493203125,60823500
2021-06-22,5707.65966796875,5752.672756832857,5617.633490240536,5626.636108013357,65824000
2021-06-23,5608.63037109375,5707.659157742275,5608.63037109375,5667.14738138606,52451000
2021-06-24,5590.62451171875,5680.650671327748,5581.62189575785,5680.650671327748,56010000
2021-06-25,5572.6201171875,5635.638438383481,5572.6201171875,5608.630586442347,68939500
2021-06-28,5451.0849609375,5536.609828202415,5451.0849609375,5491.596740168249,84420500
2021-06-29,5442.08251953125,5482.594300073666,5437.581210582092,5446.583828480408,53704000
2021-06-30,5424.0771484375,5464.588927969398,5401.570604253112,5401.570604253112,65795000
2021-07-01,5424.0771484375,5469.090236806276,5401.570604253112,5455.586310295643,58153000
2021-07-02,5491.59619140625,5527.606658235143,5437.58049116291,5464.58834128458,67392500
2021-07-05,5500.5986328125,5518.60386565313,5464.58816713124,5491.5960163921845,39710500
2021-07-06,5451.0849609375,5500.599357775082,5451.0849609375,5500.599357775082,34279500
2021-07-07,5460.08740234375,5563.617501481348,5428.578241736655,5563.617501481348,35595000
2021-07-08,5415.07421875,5437.580761637572,5383.565058707398,5401.570293017456,47297000
2021-07-09,5419.57568359375,5419.57568359375,5392.5678313499275,5410.573066179142,40707500
2021-07-12,5554.61474609375,5563.617363186284,5419.575489705733,5464.588575168405,65981500
2021-07-13,5442.08251953125,5559.1165522093415,5415.074665836306,5554.615243260184,65946500
2021-07-14,5392.56787109375,5428.578341017581,5383.565253612792,5419.575723536624,59321000
2021-07-15,5505.1005859375,5505.1005859375,5397.069176237991,5401.57048497547,49724000
2021-07-16,5500.5986328125,5554.61433133439,5451.084242500767,5554.61433133439,47998500
2021-07-19,5406.07177734375,5500.599260544598,5406.07177734375,5500.599260544598,47119000
2021-07-21,5410.5732421875,5509.602036969634,5410.5732421875,5446.583713017367,55009500
2021-07-22,5541.111328125,5541.111328125,5446.583839992892,5505.100856455625,60792000
2021-07-23,5433.0791015625,5572.6196584377585,5424.076484989902,5563.617041865161,79938000
2021-07-26,5406.07177734375,5455.586173306099,5406.07177734375,5437.5809384107,48171500
2021-07-27,5406.07177734375,5455.586173306099,5401.5704686199,5406.07177734375,53107500
2021-07-28,5383.56494140625,5410.57279228287,5374.562324447376,5406.071483803433,74133000
2021-07-29,5437.5810546875,5478.0928340684495,5383.565348846233,5451.0849811478165,84605000
2021-07-30,5374.56298828125,5491.597023201947,5365.560370210427,5437.58131477701,105685000
2021-08-02,5365.56005859375,5460.087542847499,5316.045662079881,5455.586234073511,119981500
2021-08-03,5532.1083984375,5563.617559372457,5388.066519877695,5424.076989517646,110071500
2021-08-04,5509.60205078125,5536.6099039713545,5455.586344401042,5532.108595106337,41112000
2021-08-05,5671.6484375,5680.651054067461,5527.606572420635,5554.614422123016,93768000
2021-08-06,5545.6123046875,5725.664652242289,5523.105761243151,5725.664652242289,67285000
2021-08-09,5581.6220703125,5581.6220703125,5496.097216009324,5523.105064736643,52858500
2021-08-10,5671.6484375,5671.6484375,5505.1000310019845,5626.635354662699,60446000
2021-08-12,5671.6484375,5689.653670634921,5509.601339285714,5509.601339285714,118325500
2021-08-13,5770.67724609375,5793.183787615177,5694.1550049209,5716.661546442327,86929000
2021-08-16,5779.68017578125,5779.68017578125,5676.150079174577,5779.68017578125,69282000
2021-08-18,5941.72705078125,6085.768918678977,5815.690416370739,5869.706116832386,186354500
2021-08-19,5941.72705078125,5941.72705078125,5878.708733575994,5941.72705078125,100926000
2021-08-20,5941.72705078125,5941.72705078125,5860.703500088778,5941.72705078125,120163500
2021-08-23,5932.724609375,5932.724609375,5865.204981802447,5865.204981802447,68253000
2021-08-24,5941.72705078125,5941.72705078125,5851.70088334517,5914.719200550426,59561500
2021-08-25,5941.72705078125,5946.228359153054,5928.223125665838,5941.72705078125,80751500
2021-08-26,5905.716796875,5923.722031011814,5824.693243259337,5905.716796875,74337000
2021-08-27,5860.70361328125,5878.708847116215,5842.698379446284,5842.698379446284,71572500
2021-08-30,5910.2177734375,5923.721698281607,5869.7059989051795,5878.708615467917,74564500
2021-08-31,5896.71435546875,5914.719590141937,5865.205194790673,5869.70650345897,115373500
2021-09-01,5910.2177734375,5941.726931407084,5883.209923749287,5896.713848593393,67362500
2021-09-02,5887.7119140625,5919.2210756821005,5811.189664414898,5874.207987654099,53257000
2021-09-03,5941.72705078125,5941.72705078125,5865.204808460582,5905.716583806818,35764500
2021-09-06,5919.22119140625,5946.2290447510695,5896.714646952233,5941.727735860266,36780000
2021-09-07,5914.7197265625,5946.228887967323,5914.7197265625,5937.226270423088,53902000
2021-09-08,5797.685546875,5937.226115161588,5779.680312257376,5896.714337271933,77888000
2021-09-09,5914.7197265625,5914.7197265625,5770.677845854737,5770.677845854737,110074000
2021-09-10,5869.7060546875,5910.217829604822,5847.199513066766,5847.199513066766,41483500
2021-09-13,5901.2158203125,5905.717129099924,5874.207967587958,5905.717129099924,29929000
2021-09-14,5892.212890625,5937.225976114878,5847.199805135122,5932.72466756589,51990500
2021-09-15,5847.19970703125,5896.714100239366,5838.19709008432,5892.212791765902,44514000
2021-09-16,5851.70068359375,5923.721615084134,5833.695450721154,5923.721615084134,58672500
2021-09-17,5869.7060546875,5883.2099796599405,5833.695588094325,5842.698204742619,117540000
2021-09-20,5928.2236328125,5932.724941569381,5860.704001459282,5914.719706541857,73157500
2021-09-21,5842.6982421875,5883.210017364455,5824.69300877552,5860.70347559948,57115500
2021-09-22,5901.2158203125,5923.722364249618,5851.701423650839,5851.701423650839,68722000
2021-09-23,5923.72216796875,5932.724785245298,5892.213007500832,5901.215624777379,60998500
2021-09-24,5928.2236328125,5928.2236328125,5851.70138394552,5851.70138394552,60539500
2021-09-27,5923.72216796875,5937.2260938835725,5901.215624777379,5928.223476607024,55052500
2021-09-28,5869.7060546875,5905.716521280675,5851.700821390913,5887.711287984088,80186000
2021-09-29,5923.72216796875,5923.72216796875,5865.205155671187,5869.706464309461,74079000
2021-09-30,6301.83203125,6301.83203125,5937.22603515625,5941.727343750001,156848000
2021-10-01,6085.76904296875,6211.80567995331,6040.755958331407,6211.80567995331,103954500
2021-10-04,6265.8212890625,6265.8212890625,6067.763719580639,6067.763719580639,74719000
2021-10-05,6252.31787109375,6252.31787109375,6175.79562213148,6220.808709756345,54986500
2021-10-06,6463.87890625,6463.87890625,6274.823952167479,6283.826569028552,174312000
2021-10-07,6445.87451171875,6459.37843876844,6373.853567453736,6459.37843876844,107263500
2021-10-08,6562.90771484375,6571.91033173654,6459.377620576668,6481.884162808642,94643500
2021-10-11,6531.3984375,6562.907596054445,6508.891895675396,6517.894512405238,47201000
2021-10-12,6589.916015625,6589.916015625,6522.396384317367,6531.3990018250515,91067000
2021-10-13,6774.46923828125,7427.158965557516,6661.936526681893,6661.936526681893,210893300
2021-10-14,6977.0283203125,7112.067578125,6841.989062500001,6841.989062500001,138811900
2021-10-15,6887.00244140625,7089.561336741728,6706.950089996936,7022.041704963235,142378200
2021-10-18,6774.46923828125,6909.508492200477,6729.456153641508,6887.001949880606,116644300
2021-10-19,6751.962890625,6774.46943359375,6616.923632812501,6729.456347656251,134601200
2021-10-21,6661.9365234375,6796.975777290963,6616.923438819679,6751.962692673143,106120100
2021-10-22,6774.46923828125,6796.975780601121,6684.443069001764,6706.9496113216355,96730700
2021-10-25,6774.46923828125,6774.46923828125,6661.936526681893,6661.936526681893,60329800
2021-10-26,6774.46923828125,6841.988865240864,6751.962695961379,6841.988865240864,70103000
2021-10-27,6706.94970703125,6819.4824202364725,6684.443164390205,6819.4824202364725,57067000
2021-10-28,6639.43017578125,6684.44326171875,6616.923632812501,6616.923632812501,75271900
2021-10-29,6729.4560546875,6729.4560546875,6639.429886731815,6706.9495126985785,60639200
2021-11-01,6661.9365234375,6796.975777290963,6661.9365234375,6796.975777290963,38593400
2021-11-02,6571.91015625,6684.442864404966,6526.897072988014,6639.42978114298,90535400
2021-11-03,6616.92333984375,6661.9364237882655,6526.89717195472,6571.910255899235,61621500
2021-11-04,6639.43017578125,6729.456347656251,6639.43017578125,6684.44326171875,61081400
2021-11-05,6706.94970703125,6729.456249672295,6639.430079108117,6729.456249672295,43120400
2021-11-08,6819.482421875,6841.9889645214525,6706.94970864274,6751.962793935644,85441700
2021-11-09,6909.50830078125,6909.50830078125,6819.482133995827,6841.988675692182,101785800
2021-11-10,6887.00244140625,6909.508985332414,6819.482809627757,6909.508985332414,47503900
2021-11-11,6909.50830078125,6977.027925870318,6841.988675692182,6932.014842477606,55790000
2021-11-12,6774.46923828125,6977.028119160091,6774.46923828125,6977.028119160091,52590100
2021-11-15,6751.962890625,6864.49560546875,6751.962890625,6864.49560546875,67344200
2021-11-16,6729.4560546875,6729.4560546875,6594.416802753972,6661.936428720736,98616900
2021-11-17,6842.36669921875,6842.36669921875,6706.87428933323,6774.6204942759905,61968100
2021-11-18,6684.2919921875,6774.620262352196,6684.2919921875,6706.874059728674,78839600
2021-11-19,6706.87353515625,6729.455600931187,6661.709403606376,6706.87353515625,68203700
2021-11-22,6752.0380859375,6797.202220291597,6684.291884406354,6706.873951583403,66328300
2021-11-23,6752.0380859375,6774.620153114549,6684.291884406354,6684.291884406354,43477500
2021-11-24,6752.0380859375,6842.366354645694,6706.873951583403,6842.366354645694,35181400
2021-11-25,6706.87353515625,6797.201798255997,6706.87353515625,6729.455600931187,40216100
2021-11-26,6571.38232421875,6729.456813117483,6548.800254376074,6684.292673432131,113288400
2021-11-29,6684.2919921875,6706.874059728674,6481.053384316934,6571.38165448163,87907900
2021-11-30,6571.38232421875,6706.874743274807,6571.38232421875,6616.546463904102,144923700
2021-12-01,6593.9638671875,6729.456275417379,6571.381799149186,6571.381799149186,76538100
2021-12-02,6774.6201171875,6774.6201171875,6593.963580729166,6661.709781901041,66831000
2021-12-03,6661.71044921875,6797.202865135063,6639.128379899364,6797.202865135063,63283700
2021-12-06,6639.1279296875,6752.0382686277635,6639.1279296875,6729.456200839711,56944100
2021-12-07,6639.1279296875,6752.0382686277635,6639.1279296875,6729.456200839711,51258200
2021-12-08,6706.87353515625,6752.037666706124,6684.291469381313,6729.455600931187,74775000
2021-12-09,6639.1279296875,6729.456200839711,6639.1279296875,6684.292065263605,54886400
2021-12-10,6661.71044921875,6661.71044921875,6571.382171941207,6616.546310579978,91092400
2021-12-13,6593.9638671875,6684.292139340753,6593.9638671875,6661.710071302439,59977100
2021-12-14,6593.9638671875,6661.710071302439,6571.381799149186,6593.9638671875,49763600
2021-12-15,6593.9638671875,6661.710071302439,6571.381799149186,6593.9638671875,52477600
